merchant_id,as_of_date,day_index,horizon_days,future_chargeback_amount,future_chargeback_rate,future_transaction_count,baseline_daily_gmv_trailing,baseline_daily_chargeback_amount_trailing,baseline_chargeback_rate_trailing,elevation_ratio_amount,elevation_ratio_rate,label_elevated_chargeback
M0012,2024-04-11,101,7,0.0,0.0,11,10507.596387981841,0.0,0.0,0.0,0.0,0
M0012,2024-04-11,101,14,0.0,0.0,22,10507.596387981841,0.0,0.0,0.0,0.0,0
M0012,2024-04-11,101,30,5082.527522851582,0.02,50,10507.596387981841,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-12,102,7,0.0,0.0,11,10523.173034718613,0.0,0.0,0.0,0.0,0
M0012,2024-04-12,102,14,0.0,0.0,22,10523.173034718613,0.0,0.0,0.0,0.0,0
M0012,2024-04-12,102,30,5082.527522851582,0.02,50,10523.173034718613,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-13,103,7,0.0,0.0,10,10508.90232440088,0.0,0.0,0.0,0.0,0
M0012,2024-04-13,103,14,0.0,0.0,22,10508.90232440088,0.0,0.0,0.0,0.0,0
M0012,2024-04-13,103,30,5082.527522851582,0.02,50,10508.90232440088,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-14,104,7,0.0,0.0,11,10425.49448571081,0.0,0.0,0.0,0.0,0
M0012,2024-04-14,104,14,0.0,0.0,23,10425.49448571081,0.0,0.0,0.0,0.0,0
M0012,2024-04-14,104,30,5082.527522851582,0.02,50,10425.49448571081,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-15,105,7,0.0,0.0,12,10452.025082347818,0.0,0.0,0.0,0.0,0
M0012,2024-04-15,105,14,0.0,0.0,23,10452.025082347818,0.0,0.0,0.0,0.0,0
M0012,2024-04-15,105,30,5082.527522851582,0.02,50,10452.025082347818,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-16,106,7,0.0,0.0,11,10539.395272206046,0.0,0.0,0.0,0.0,0
M0012,2024-04-16,106,14,0.0,0.0,23,10539.395272206046,0.0,0.0,0.0,0.0,0
M0012,2024-04-16,106,30,5082.527522851582,0.02,50,10539.395272206046,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-17,107,7,0.0,0.0,12,10563.429723978674,0.0,0.0,0.0,0.0,0
M0012,2024-04-17,107,14,0.0,0.0,23,10563.429723978674,0.0,0.0,0.0,0.0,0
M0012,2024-04-17,107,30,5082.527522851582,0.0196078431372549,51,10563.429723978674,0.0,0.0,5082.527522851582,196.078431372549,1
M0012,2024-04-18,108,7,0.0,0.0,11,10492.501149079375,0.0,0.0,0.0,0.0,0
M0012,2024-04-18,108,14,0.0,0.0,23,10492.501149079375,0.0,0.0,0.0,0.0,0
M0012,2024-04-18,108,30,5082.527522851582,0.0196078431372549,51,10492.501149079375,0.0,0.0,5082.527522851582,196.078431372549,1
M0012,2024-04-19,109,7,0.0,0.0,11,10445.447578239478,0.0,0.0,0.0,0.0,0
M0012,2024-04-19,109,14,0.0,0.0,23,10445.447578239478,0.0,0.0,0.0,0.0,0
M0012,2024-04-19,109,30,5082.527522851582,0.02,50,10445.447578239478,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-20,110,7,0.0,0.0,12,10382.289153170123,0.0,0.0,0.0,0.0,0
M0012,2024-04-20,110,14,0.0,0.0,24,10382.289153170123,0.0,0.0,0.0,0.0,0
M0012,2024-04-20,110,30,5082.527522851582,0.02,50,10382.289153170123,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-21,111,7,0.0,0.0,12,10400.347965295427,0.0,0.0,0.0,0.0,0
M0012,2024-04-21,111,14,0.0,0.0,24,10400.347965295427,0.0,0.0,0.0,0.0,0
M0012,2024-04-21,111,30,5082.527522851582,0.02,50,10400.347965295427,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-22,112,7,0.0,0.0,11,10416.179678510593,0.0,0.0,0.0,0.0,0
M0012,2024-04-22,112,14,0.0,0.0,23,10416.179678510593,0.0,0.0,0.0,0.0,0
M0012,2024-04-22,112,30,5082.527522851582,0.02040816326530612,49,10416.179678510593,0.0,0.0,5082.527522851582,204.0816326530612,1
M0012,2024-04-23,113,7,0.0,0.0,12,10450.194094342218,0.0,0.0,0.0,0.0,0
M0012,2024-04-23,113,14,0.0,0.0,24,10450.194094342218,0.0,0.0,0.0,0.0,0
M0012,2024-04-23,113,30,5082.527522851582,0.02,50,10450.194094342218,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-24,114,7,0.0,0.0,11,10437.193955015553,0.0,0.0,0.0,0.0,0
M0012,2024-04-24,114,14,0.0,0.0,23,10437.193955015553,0.0,0.0,0.0,0.0,0
M0012,2024-04-24,114,30,5082.527522851582,0.02,50,10437.193955015553,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-25,115,7,0.0,0.0,12,10427.792331339168,0.0,0.0,0.0,0.0,0
M0012,2024-04-25,115,14,0.0,0.0,24,10427.792331339168,0.0,0.0,0.0,0.0,0
M0012,2024-04-25,115,30,5082.527522851582,0.0196078431372549,51,10427.792331339168,0.0,0.0,5082.527522851582,196.078431372549,1
M0012,2024-04-26,116,7,0.0,0.0,12,10476.576589350418,0.0,0.0,0.0,0.0,0
M0012,2024-04-26,116,14,0.0,0.0,24,10476.576589350418,0.0,0.0,0.0,0.0,0
M0012,2024-04-26,116,30,5082.527522851582,0.0196078431372549,51,10476.576589350418,0.0,0.0,5082.527522851582,196.078431372549,1
M0012,2024-04-27,117,7,0.0,0.0,12,10521.130413746581,0.0,0.0,0.0,0.0,0
M0012,2024-04-27,117,14,5082.527522851582,0.041666666666666664,24,10521.130413746581,0.0,0.0,5082.527522851582,416.66666666666663,1
M0012,2024-04-27,117,30,5082.527522851582,0.02,50,10521.130413746581,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-28,118,7,0.0,0.0,12,10568.482688932543,0.0,0.0,0.0,0.0,0
M0012,2024-04-28,118,14,5082.527522851582,0.041666666666666664,24,10568.482688932543,0.0,0.0,5082.527522851582,416.66666666666663,1
M0012,2024-04-28,118,30,5082.527522851582,0.02,50,10568.482688932543,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-29,119,7,0.0,0.0,12,10483.106018967257,0.0,0.0,0.0,0.0,0
M0012,2024-04-29,119,14,5082.527522851582,0.04,25,10483.106018967257,0.0,0.0,5082.527522851582,400.0,1
M0012,2024-04-29,119,30,5082.527522851582,0.02,50,10483.106018967257,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-04-30,120,7,0.0,0.0,12,10600.94014075403,0.0,0.0,0.0,0.0,0
M0012,2024-04-30,120,14,5082.527522851582,0.041666666666666664,24,10600.94014075403,0.0,0.0,5082.527522851582,416.66666666666663,1
M0012,2024-04-30,120,30,5082.527522851582,0.02040816326530612,49,10600.94014075403,0.0,0.0,5082.527522851582,204.0816326530612,1
M0012,2024-05-01,121,7,0.0,0.0,12,10586.296730787044,0.0,0.0,0.0,0.0,0
M0012,2024-05-01,121,14,5082.527522851582,0.041666666666666664,24,10586.296730787044,0.0,0.0,5082.527522851582,416.66666666666663,1
M0012,2024-05-01,121,30,5082.527522851582,0.02,50,10586.296730787044,0.0,0.0,5082.527522851582,200.0,1
M0012,2024-05-02,122,7,0.0,0.0,12,10697.337755849785,0.0,0.0,0.0,0.0,0
M0012,2024-05-02,122,14,5082.527522851582,0.041666666666666664,24,10697.337755849785,0.0,0.0,5082.527522851582,416.66666666666663,1
M0012,2024-05-02,122,30,11222.594649929983,0.04,50,10697.337755849785,0.0,0.0,11222.594649929983,400.0,1
M0012,2024-05-03,123,7,0.0,0.0,12,10707.144837049642,0.0,0.0,0.0,0.0,0
M0012,2024-05-03,123,14,5082.527522851582,0.041666666666666664,24,10707.144837049642,0.0,0.0,5082.527522851582,416.66666666666663,1
M0012,2024-05-03,123,30,11222.594649929983,0.04,50,10707.144837049642,0.0,0.0,11222.594649929983,400.0,1
M0012,2024-05-04,124,7,5082.527522851582,0.08333333333333333,12,10745.099559831093,0.0,0.0,5082.527522851582,833.3333333333333,1
M0012,2024-05-04,124,14,5082.527522851582,0.041666666666666664,24,10745.099559831093,0.0,0.0,5082.527522851582,416.66666666666663,1
M0012,2024-05-04,124,30,11222.594649929983,0.04081632653061224,49,10745.099559831093,0.0,0.0,11222.594649929983,408.1632653061224,1
M0012,2024-05-05,125,7,5082.527522851582,0.08333333333333333,12,10791.376102627804,0.0,0.0,5082.527522851582,833.3333333333333,1
M0012,2024-05-05,125,14,5082.527522851582,0.043478260869565216,23,10791.376102627804,0.0,0.0,5082.527522851582,434.78260869565213,1
M0012,2024-05-05,125,30,11222.594649929983,0.041666666666666664,48,10791.376102627804,0.0,0.0,11222.594649929983,416.66666666666663,1
M0012,2024-05-06,126,7,5082.527522851582,0.07692307692307693,13,10872.762183742258,0.0,0.0,5082.527522851582,769.2307692307693,1
M0012,2024-05-06,126,14,5082.527522851582,0.043478260869565216,23,10872.762183742258,0.0,0.0,5082.527522851582,434.78260869565213,1
M0012,2024-05-06,126,30,11222.594649929983,0.04081632653061224,49,10872.762183742258,0.0,0.0,11222.594649929983,408.1632653061224,1
M0012,2024-05-07,127,7,5082.527522851582,0.08333333333333333,12,10792.073549815612,0.0,0.0,5082.527522851582,833.3333333333333,1
M0012,2024-05-07,127,14,5082.527522851582,0.043478260869565216,23,10792.073549815612,0.0,0.0,5082.527522851582,434.78260869565213,1
M0012,2024-05-07,127,30,11222.594649929983,0.04081632653061224,49,10792.073549815612,0.0,0.0,11222.594649929983,408.1632653061224,1
M0012,2024-05-08,128,7,5082.527522851582,0.08333333333333333,12,10739.102545415026,0.0,0.0,5082.527522851582,833.3333333333333,1
M0012,2024-05-08,128,14,5082.527522851582,0.043478260869565216,23,10739.102545415026,0.0,0.0,5082.527522851582,434.78260869565213,1
M0012,2024-05-08,128,30,11222.594649929983,0.04,50,10739.102545415026,0.0,0.0,11222.594649929983,400.0,1
M0012,2024-05-09,129,7,5082.527522851582,0.08333333333333333,12,10840.409012850598,0.0,0.0,5082.527522851582,833.3333333333333,1
M0012,2024-05-09,129,14,5082.527522851582,0.043478260869565216,23,10840.409012850598,0.0,0.0,5082.527522851582,434.78260869565213,1
M0012,2024-05-09,129,30,11222.594649929983,0.04,50,10840.409012850598,0.0,0.0,11222.594649929983,400.0,1
M0012,2024-05-10,130,7,5082.527522851582,0.08333333333333333,12,10818.31353237425,0.0,0.0,5082.527522851582,833.3333333333333,1
M0012,2024-05-10,130,14,5082.527522851582,0.043478260869565216,23,10818.31353237425,0.0,0.0,5082.527522851582,434.78260869565213,1
M0012,2024-05-10,130,30,11222.594649929983,0.04,50,10818.31353237425,0.0,0.0,11222.594649929983,400.0,1
M0012,2024-05-11,131,7,0.0,0.0,12,10877.695436180395,181.51884010184222,0.021739130434782608,0.0,0.0,0
M0012,2024-05-11,131,14,0.0,0.0,23,10877.695436180395,181.51884010184222,0.021739130434782608,0.0,0.0,0
M0012,2024-05-11,131,30,6140.0671270784005,0.02040816326530612,49,10877.695436180395,181.51884010184222,0.021739130434782608,1.127535324273315,0.9387755102040816,0
M0012,2024-05-12,132,7,0.0,0.0,11,10964.941067851332,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-12,132,14,0.0,0.0,23,10964.941067851332,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-12,132,30,6140.0671270784005,0.020833333333333332,48,10964.941067851332,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-13,133,7,0.0,0.0,10,10988.101953664354,181.51884010184222,0.020833333333333332,0.0,0.0,0
M0012,2024-05-13,133,14,0.0,0.0,22,10988.101953664354,181.51884010184222,0.020833333333333332,0.0,0.0,0
M0012,2024-05-13,133,30,6140.0671270784005,0.02127659574468085,47,10988.101953664354,181.51884010184222,0.020833333333333332,1.127535324273315,1.021276595744681,0
M0012,2024-05-14,134,7,0.0,0.0,11,10876.99504158957,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-14,134,14,0.0,0.0,23,10876.99504158957,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-14,134,30,6140.0671270784005,0.020833333333333332,48,10876.99504158957,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-15,135,7,0.0,0.0,11,10936.256847903565,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-15,135,14,0.0,0.0,23,10936.256847903565,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-15,135,30,6140.0671270784005,0.020833333333333332,48,10936.256847903565,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-16,136,7,0.0,0.0,11,10929.266769136933,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-16,136,14,0.0,0.0,22,10929.266769136933,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-16,136,30,6140.0671270784005,0.020833333333333332,48,10929.266769136933,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-17,137,7,0.0,0.0,11,10957.104926399146,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-17,137,14,0.0,0.0,22,10957.104926399146,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-17,137,30,6140.0671270784005,0.020833333333333332,48,10957.104926399146,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-18,138,7,0.0,0.0,11,11012.215370333446,181.51884010184222,0.020833333333333332,0.0,0.0,0
M0012,2024-05-18,138,14,6140.0671270784005,0.045454545454545456,22,11012.215370333446,181.51884010184222,0.020833333333333332,2.416147123442818,2.181818181818182,1
M0012,2024-05-18,138,30,6140.0671270784005,0.02127659574468085,47,11012.215370333446,181.51884010184222,0.020833333333333332,1.127535324273315,1.021276595744681,0
M0012,2024-05-19,139,7,0.0,0.0,12,10932.734112991935,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-19,139,14,6140.0671270784005,0.043478260869565216,23,10932.734112991935,181.51884010184222,0.02127659574468085,2.416147123442818,2.0434782608695654,1
M0012,2024-05-19,139,30,6140.0671270784005,0.02127659574468085,47,10932.734112991935,181.51884010184222,0.02127659574468085,1.127535324273315,1.0,0
M0012,2024-05-20,140,7,0.0,0.0,12,10914.485465153179,181.51884010184222,0.021739130434782608,0.0,0.0,0
M0012,2024-05-20,140,14,6140.0671270784005,0.043478260869565216,23,10914.485465153179,181.51884010184222,0.021739130434782608,2.416147123442818,2.0,1
M0012,2024-05-20,140,30,6140.0671270784005,0.020833333333333332,48,10914.485465153179,181.51884010184222,0.021739130434782608,1.127535324273315,0.9583333333333333,0
M0012,2024-05-21,141,7,0.0,0.0,12,11008.224866414526,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-21,141,14,6140.0671270784005,0.045454545454545456,22,11008.224866414526,181.51884010184222,0.02127659574468085,2.416147123442818,2.1363636363636367,1
M0012,2024-05-21,141,30,6140.0671270784005,0.020833333333333332,48,11008.224866414526,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-22,142,7,0.0,0.0,12,10946.701690547867,181.51884010184222,0.021739130434782608,0.0,0.0,0
M0012,2024-05-22,142,14,6140.0671270784005,0.043478260869565216,23,10946.701690547867,181.51884010184222,0.021739130434782608,2.416147123442818,2.0,1
M0012,2024-05-22,142,30,6140.0671270784005,0.02040816326530612,49,10946.701690547867,181.51884010184222,0.021739130434782608,1.127535324273315,0.9387755102040816,0
M0012,2024-05-23,143,7,0.0,0.0,11,11029.162893788141,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-23,143,14,6140.0671270784005,0.043478260869565216,23,11029.162893788141,181.51884010184222,0.02127659574468085,2.416147123442818,2.0434782608695654,1
M0012,2024-05-23,143,30,6140.0671270784005,0.02040816326530612,49,11029.162893788141,181.51884010184222,0.02127659574468085,1.127535324273315,0.9591836734693877,0
M0012,2024-05-24,144,7,0.0,0.0,11,10990.38402674762,181.51884010184222,0.02127659574468085,0.0,0.0,0
M0012,2024-05-24,144,14,6140.0671270784005,0.043478260869565216,23,10990.38402674762,181.51884010184222,0.02127659574468085,2.416147123442818,2.0434782608695654,1
M0012,2024-05-24,144,30,6140.0671270784005,0.02040816326530612,49,10990.38402674762,181.51884010184222,0.02127659574468085,1.127535324273315,0.9591836734693877,0
M0012,2024-05-25,145,7,6140.0671270784005,0.09090909090909091,11,11007.002487951217,181.51884010184222,0.02127659574468085,4.832294246885636,4.272727272727273,1
M0012,2024-05-25,145,14,6140.0671270784005,0.043478260869565216,23,11007.002487951217,181.51884010184222,0.02127659574468085,2.416147123442818,2.0434782608695654,1
M0012,2024-05-25,145,30,6140.0671270784005,0.02040816326530612,49,11007.002487951217,181.51884010184222,0.02127659574468085,1.127535324273315,0.9591836734693877,0
M0012,2024-05-26,146,7,6140.0671270784005,0.09090909090909091,11,10955.297550534955,181.51884010184222,0.02127659574468085,4.832294246885636,4.272727272727273,1
M0012,2024-05-26,146,14,6140.0671270784005,0.043478260869565216,23,10955.297550534955,181.51884010184222,0.02127659574468085,2.416147123442818,2.0434782608695654,1
M0012,2024-05-26,146,30,6140.0671270784005,0.020833333333333332,48,10955.297550534955,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-27,147,7,6140.0671270784005,0.09090909090909091,11,11016.28916007421,181.51884010184222,0.02127659574468085,4.832294246885636,4.272727272727273,1
M0012,2024-05-27,147,14,6140.0671270784005,0.043478260869565216,23,11016.28916007421,181.51884010184222,0.02127659574468085,2.416147123442818,2.0434782608695654,1
M0012,2024-05-27,147,30,6140.0671270784005,0.020833333333333332,48,11016.28916007421,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-28,148,7,6140.0671270784005,0.1,10,10992.843931346217,181.51884010184222,0.02127659574468085,4.832294246885636,4.7,1
M0012,2024-05-28,148,14,6140.0671270784005,0.045454545454545456,22,10992.843931346217,181.51884010184222,0.02127659574468085,2.416147123442818,2.1363636363636367,1
M0012,2024-05-28,148,30,6140.0671270784005,0.020833333333333332,48,10992.843931346217,181.51884010184222,0.02127659574468085,1.127535324273315,0.9791666666666666,0
M0012,2024-05-29,149,7,6140.0671270784005,0.09090909090909091,11,11028.977077048537,181.51884010184222,0.02127659574468085,4.832294246885636,4.272727272727273,1
M0012,2024-05-29,149,14,6140.0671270784005,0.045454545454545456,22,11028.977077048537,181.51884010184222,0.02127659574468085,2.416147123442818,2.1363636363636367,1
M0012,2024-05-29,149,30,6140.0671270784005,0.02040816326530612,49,11028.977077048537,181.51884010184222,0.02127659574468085,1.127535324273315,0.9591836734693877,0
M0012,2024-05-30,150,7,6140.0671270784005,0.08333333333333333,12,10894.212899719041,181.51884010184222,0.021739130434782608,4.832294246885636,3.833333333333333,1
M0012,2024-05-30,150,14,6140.0671270784005,0.043478260869565216,23,10894.212899719041,181.51884010184222,0.021739130434782608,2.416147123442818,2.0,1
M0012,2024-05-31,151,7,6140.0671270784005,0.08333333333333333,12,10914.057977314389,181.51884010184222,0.021739130434782608,4.832294246885636,3.833333333333333,1
M0012,2024-05-31,151,14,6140.0671270784005,0.045454545454545456,22,10914.057977314389,181.51884010184222,0.021739130434782608,2.416147123442818,2.090909090909091,1
M0012,2024-06-01,152,7,0.0,0.0,12,10860.038624616182,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-01,152,14,0.0,0.0,22,10860.038624616182,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-02,153,7,0.0,0.0,12,10791.374422955925,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-02,153,14,0.0,0.0,22,10791.374422955925,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-03,154,7,0.0,0.0,12,10747.326212320851,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-03,154,14,0.0,0.0,22,10747.326212320851,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-04,155,7,0.0,0.0,12,10732.74918831213,400.80695178321366,0.044444444444444446,0.0,0.0,0
M0012,2024-06-04,155,14,0.0,0.0,22,10732.74918831213,400.80695178321366,0.044444444444444446,0.0,0.0,0
M0012,2024-06-05,156,7,0.0,0.0,11,10817.881826994682,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-05,156,14,0.0,0.0,22,10817.881826994682,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-06,157,7,0.0,0.0,11,10755.803816789587,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-06,157,14,0.0,0.0,22,10755.803816789587,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-07,158,7,0.0,0.0,10,10758.482574059544,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-07,158,14,0.0,0.0,22,10758.482574059544,400.80695178321366,0.043478260869565216,0.0,0.0,0
M0012,2024-06-08,159,7,0.0,0.0,10,10766.349984177346,219.28811168137145,0.021739130434782608,0.0,0.0,0
M0012,2024-06-08,159,14,0.0,0.0,22,10766.349984177346,219.28811168137145,0.021739130434782608,0.0,0.0,0
M0012,2024-06-09,160,7,0.0,0.0,10,10758.745958576445,219.28811168137145,0.021739130434782608,0.0,0.0,0
M0012,2024-06-09,160,14,0.0,0.0,22,10758.745958576445,219.28811168137145,0.021739130434782608,0.0,0.0,0
M0012,2024-06-10,161,7,0.0,0.0,10,10712.26913002145,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-10,161,14,0.0,0.0,23,10712.26913002145,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-11,162,7,0.0,0.0,10,10711.072835214769,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-11,162,14,0.0,0.0,23,10711.072835214769,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-12,163,7,0.0,0.0,11,10670.470242311721,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-12,163,14,0.0,0.0,23,10670.470242311721,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-13,164,7,0.0,0.0,11,10720.024028465776,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-13,164,14,0.0,0.0,23,10720.024028465776,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-14,165,7,0.0,0.0,12,10670.221020416971,219.28811168137145,0.022727272727272728,0.0,0.0,0
M0012,2024-06-14,165,14,0.0,0.0,24,10670.221020416971,219.28811168137145,0.022727272727272728,0.0,0.0,0
M0012,2024-06-15,166,7,0.0,0.0,12,10656.584047059645,219.28811168137145,0.022727272727272728,0.0,0.0,0
M0012,2024-06-16,167,7,0.0,0.0,12,10781.17328934823,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-17,168,7,0.0,0.0,13,10718.501851009296,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-18,169,7,0.0,0.0,13,10623.830203047954,219.28811168137145,0.022727272727272728,0.0,0.0,0
M0012,2024-06-19,170,7,0.0,0.0,12,10718.533138558883,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-20,171,7,0.0,0.0,12,10684.15152828422,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0012,2024-06-21,172,7,0.0,0.0,12,10706.820136698894,219.28811168137145,0.022222222222222223,0.0,0.0,0
M0013,2024-01-01,0,7,6822.3967826506505,0.013157894736842105,152,58210.12355807244,0.0,0.0,6822.3967826506505,131.57894736842104,1
M0013,2024-01-01,0,14,6822.3967826506505,0.0056657223796034,353,58210.12355807244,0.0,0.0,6822.3967826506505,56.657223796033996,1
M0013,2024-01-01,0,30,17229.484178678846,0.009345794392523364,535,58210.12355807244,0.0,0.0,17229.484178678846,93.45794392523364,1
M0013,2024-01-02,1,7,6822.3967826506505,0.011976047904191617,167,53978.36737964151,0.0,0.0,6822.3967826506505,119.76047904191617,1
M0013,2024-01-02,1,14,6822.3967826506505,0.005555555555555556,360,53978.36737964151,0.0,0.0,6822.3967826506505,55.55555555555556,1
M0013,2024-01-02,1,30,17229.484178678846,0.00945179584120983,529,53978.36737964151,0.0,0.0,17229.484178678846,94.5179584120983,1
M0013,2024-01-03,2,7,6822.3967826506505,0.011111111111111112,180,48236.14432482384,0.0,0.0,6822.3967826506505,111.11111111111111,1
M0013,2024-01-03,2,14,6822.3967826506505,0.00546448087431694,366,48236.14432482384,0.0,0.0,6822.3967826506505,54.6448087431694,1
M0013,2024-01-03,2,30,17229.484178678846,0.00946969696969697,528,48236.14432482384,0.0,0.0,17229.484178678846,94.69696969696969,1
M0013,2024-01-04,3,7,3308.935692383271,0.005076142131979695,197,48665.03757019903,878.3652725668449,0.019230769230769232,0.5381646038105661,0.2639593908629441,0
M0013,2024-01-04,3,14,6932.4576080030565,0.005479452054794521,365,48665.03757019903,878.3652725668449,0.019230769230769232,0.5637467223422203,0.28493150684931506,0
M0013,2024-01-04,3,30,13716.023088411466,0.007662835249042145,522,48665.03757019903,878.3652725668449,0.019230769230769232,0.5205132578587024,0.39846743295019155,0
M0013,2024-01-05,4,7,3308.935692383271,0.004975124378109453,201,59235.503694990315,702.6922180534759,0.012658227848101266,0.6727057547632074,0.39303482587064675,0
M0013,2024-01-05,4,14,6932.4576080030565,0.0056179775280898875,356,59235.503694990315,702.6922180534759,0.012658227848101266,0.7046834029277753,0.4438202247191011,0
M0013,2024-01-05,4,30,13716.023088411466,0.007952286282306162,503,59235.503694990315,702.6922180534759,0.012658227848101266,0.650641572323378,0.6282306163021868,0
M0013,2024-01-06,5,7,3308.935692383271,0.004830917874396135,207,69280.47882717024,585.5768483778966,0.008928571428571428,0.807246905715849,0.5410628019323671,0
M0013,2024-01-06,5,14,10749.513889962152,0.008902077151335312,337,69280.47882717024,585.5768483778966,0.008928571428571428,1.3112240055912785,0.997032640949555,0
M0013,2024-01-06,5,30,16501.053323686727,0.010416666666666666,480,69280.47882717024,585.5768483778966,0.008928571428571428,0.9393047425170701,1.1666666666666667,0
M0013,2024-01-07,6,7,3308.935692383271,0.004975124378109453,201,76059.6349440336,501.9230128953399,0.006944444444444444,0.9417880566684905,0.7164179104477613,0
M0013,2024-01-07,6,14,10749.513889962152,0.00949367088607595,316,76059.6349440336,501.9230128953399,0.006944444444444444,1.5297613398564915,1.3670886075949369,0
M0013,2024-01-07,6,30,16501.053323686727,0.01098901098901099,455,76059.6349440336,501.9230128953399,0.006944444444444444,1.0958555329365818,1.5824175824175826,0
M0013,2024-01-08,7,7,0.0,0.0,201,77243.49168042927,852.7995978313313,0.011976047904191617,0.0,0.0,0
M0013,2024-01-08,7,14,7440.578197578881,0.006644518272425249,301,77243.49168042927,852.7995978313313,0.011976047904191617,0.6232060528724003,0.5548172757475083,0
M0013,2024-01-08,7,30,13192.117631303458,0.0091324200913242,438,77243.49168042927,852.7995978313313,0.011976047904191617,0.5156396127472778,0.7625570776255707,0
M0013,2024-01-09,8,7,0.0,0.0,193,80484.1941993572,758.0440869611834,0.010256410256410256,0.0,0.0,0
M0013,2024-01-09,8,14,7440.578197578881,0.0070921985815602835,282,80484.1941993572,758.0440869611834,0.010256410256410256,0.7011068094814502,0.6914893617021276,0
M0013,2024-01-09,8,30,13192.117631303458,0.009592326139088728,417,80484.1941993572,758.0440869611834,0.010256410256410256,0.5800945643406874,0.935251798561151,0
M0013,2024-01-10,9,7,0.0,0.0,186,81988.67344273847,682.2396782650651,0.0091324200913242,0.0,0.0,0
