merchant_id,date,day_index,gmv,transaction_count,aov,refund_count,refund_amount,refund_rate,chargeback_count,chargeback_amount,chargeback_rate,fulfillment_delay_avg_days,fulfillment_on_time_rate,customer_count,new_customers,returning_customers,new_customer_rate,pct_pay_card,pct_pay_upi,pct_pay_netbanking,pct_pay_wallet,pct_pay_bnpl,liquidity_balance,pending_settlement_amount
M0011,2024-05-31,151,51815.476743714986,10,5181.547674371499,2,10491.448557450436,0.2,0,0.0,0.0,2.948192561484167,0.8784069218367992,10,4,6,0.4,0.42311996734458857,0.30487341676776836,0.07081699103613939,0.07341920731955662,0.127770417531947,397925.7121963249,117238.34284707601
M0011,2024-06-01,152,50298.92869505209,11,4572.629881368372,1,4568.71587704429,0.09090909090909091,0,0.0,0.0,2.5173619029879335,0.9127585104549971,11,4,7,0.36363636363636365,0.4112538881209371,0.32036000670051157,0.08230575931491083,0.07799027080424331,0.10809007505939719,396678.8187280581,127242.4187724992
M0011,2024-06-02,153,50087.911549572505,10,5008.791154957251,0,0.0,0.0,0,0.0,0.0,2.7934821463739223,0.9135171311710613,10,3,7,0.3,0.4002114187044465,0.3071020245248883,0.08179615370991947,0.0885321397909119,0.1223582632698337,389803.62775487587,137142.15255384485
M0011,2024-06-03,154,42544.56923093103,9,4727.174358992337,0,0.0,0.0,0,0.0,0.0,2.4076313852116087,0.9067331215464902,9,3,6,0.3333333333333333,0.3888611110765631,0.3228416238357645,0.08135034482715976,0.08999899037988071,0.11694792988063184,390345.1774822395,138362.69359851134
M0011,2024-06-04,155,48377.65458346416,9,5375.294953718239,2,9995.55313959164,0.2222222222222222,0,0.0,0.0,3.3298953473197166,0.8831848281058061,9,3,6,0.3333333333333333,0.40733689741903767,0.30541466717393184,0.08744781116809279,0.08563340772853172,0.11416721651040602,396401.87107147824,131014.58222437606
M0011,2024-06-05,156,45691.08710606249,9,5076.787456229165,0,0.0,0.0,0,0.0,0.0,3.096392638996635,0.850543271545183,9,4,5,0.4444444444444444,0.40604426875555905,0.3211046023538727,0.09575886439702391,0.062493323247058835,0.11459894124648547,390330.96878745157,126617.75778086604
M0011,2024-06-06,157,52652.584721954976,12,4387.715393496248,1,4087.41765083189,0.08333333333333333,0,0.0,0.0,3.0232294449093833,0.9022841891364121,12,5,7,0.4166666666666667,0.4195260182484466,0.30254922128150913,0.08744405374226201,0.08462051779811418,0.10586018892966807,394719.5489739693,132638.3556210581
M0011,2024-06-07,158,42250.51982654372,9,4694.502202949302,2,7078.419275246978,0.2222222222222222,0,0.0,0.0,3.470098711135006,0.8559626266819886,9,3,6,0.3333333333333333,0.39385358072994336,0.29586517862778206,0.10360815575163464,0.07386762699127464,0.13280545789936546,388002.34110629157,129428.35472848231
M0011,2024-06-08,159,52331.353115345664,10,5233.135311534566,1,4870.64282512,0.1,1,5147.0866666034435,0.1,4.273819239174089,0.8343511936252305,10,3,7,0.3,0.41741134571176114,0.30887405920343075,0.08930092386780043,0.07773944443419434,0.10667422678281346,387966.220274956,131197.9779126455
M0011,2024-06-09,160,52820.029608202596,11,4801.820873472963,0,0.0,0.0,0,0.0,0.0,3.814486052865623,0.8461733779102499,11,4,7,0.36363636363636365,0.41932828554703055,0.31683624718402253,0.06666436167393737,0.0691547985012899,0.12801630709371967,390634.6633294426,135452.84044972502
M0011,2024-06-10,161,61773.86954482293,12,5147.822462068577,0,0.0,0.0,0,0.0,0.0,4.118438632501057,0.7740989135640213,12,4,8,0.3333333333333333,0.41311560218087534,0.3005972278240486,0.08783337182619219,0.06752407890337192,0.13092971926551195,401611.0918099087,162054.6094432512
M0011,2024-06-11,162,41098.167349481904,8,5137.270918685238,0,0.0,0.0,0,0.0,0.0,4.464758201167461,0.7899121780403031,8,2,6,0.25,0.42034743087471754,0.29893858834529097,0.08364796650267105,0.07534203842327238,0.12172397585404812,385512.8906622297,155692.06650250743
M0011,2024-06-12,163,39535.13499308002,8,4941.891874135003,0,0.0,0.0,0,0.0,0.0,5.017260097134633,0.7900999171874912,8,3,5,0.375,0.40714048163040545,0.3001797376358642,0.09573899458016713,0.07296273861218508,0.12397804754137823,381475.40509586566,142407.17188738484
M0011,2024-06-13,164,42369.506433236886,9,4707.72293702632,0,0.0,0.0,0,0.0,0.0,4.580347382723882,0.7321282603906455,9,3,6,0.3333333333333333,0.4157375856467237,0.2969370607015833,0.08792538170070409,0.0913252876338775,0.10807468431711141,377320.0866121528,123002.80877579881
M0011,2024-06-14,165,49257.10874672086,10,4925.710874672086,3,15159.456894069463,0.3,0,0.0,0.0,5.734073571282574,0.7213124603559207,10,3,7,0.3,0.4006176361017868,0.312477937322374,0.08587138243150659,0.08290475578343484,0.11812828836089771,379048.0160329986,116002.29327896831
M0011,2024-06-15,166,50004.66161396503,10,5000.466161396503,0,0.0,0.0,0,0.0,0.0,5.56946556385022,0.7069426471522944,10,3,7,0.3,0.40140636607913216,0.3095301621869244,0.07681384943644189,0.08518213981313588,0.12706748248436564,378723.83220907755,126471.81989985332
M0011,2024-06-16,167,48937.962023032305,10,4893.7962023032305,0,0.0,0.0,0,0.0,0.0,5.332847155530852,0.7007755633452128,10,4,6,0.4,0.40027216523392256,0.299478793062792,0.09048765375546404,0.07828383980017857,0.1314775481476427,385232.0320647538,133040.27548964875
M0011,2024-06-17,168,51721.606090631925,11,4701.964190057448,2,8430.769076926943,0.18181818181818182,0,0.0,0.0,5.9647770169391245,0.6497669910493564,11,3,8,0.2727272727272727,0.4323705794806175,0.3117425263470796,0.09218524968933982,0.07789516381709174,0.08580648066587135,380271.91282437666,142233.4606507023
M0011,2024-06-18,169,47271.919092989665,9,5252.43545477663,3,14941.049028153375,0.3333333333333333,0,0.0,0.0,6.0206184039246065,0.6835015308724528,9,3,6,0.3333333333333333,0.4148221369708407,0.3079875898728594,0.07837203259186222,0.06842468369517093,0.13039355686926676,377030.9631382919,124559.66910157357
M0011,2024-06-19,170,39455.01719659564,9,4383.890799621738,0,0.0,0.0,0,0.0,0.0,6.331058626103754,0.6454382651049307,9,3,6,0.3333333333333333,0.4066475140727991,0.3080957161512517,0.07684615531302136,0.09061123424701815,0.11779938021590974,372346.8891513512,115076.7242751369
M0011,2024-06-20,171,42284.34994045375,8,5285.543742556719,2,11162.90863281356,0.25,0,0.0,0.0,5.99468674174326,0.6439393547778476,8,3,5,0.375,0.41792609309916395,0.32045620062130514,0.07696398807373803,0.08342615528281329,0.10122756292297966,367477.6739783179,102907.32856907212
M0011,2024-06-21,172,43246.03190183414,9,4805.114655759349,0,0.0,0.0,0,0.0,0.0,6.632926885317698,0.669684287262103,9,3,6,0.3333333333333333,0.4226947477579167,0.32103050420878715,0.06979429997306168,0.07633867801528589,0.11014177004494868,369636.81778807775,113822.49040606996
M0011,2024-06-22,173,54940.1978858152,12,4578.349823817934,2,9250.469753336309,0.16666666666666666,0,0.0,0.0,5.993869453340706,0.640695738474133,12,4,8,0.3333333333333333,0.4200007785444637,0.30278606921271467,0.09765758457495682,0.0595753505324337,0.11998021713543111,378047.0531061931,120057.20134195322
M0011,2024-06-23,174,58695.82224469855,11,5335.983840427141,0,0.0,0.0,1,4884.883096776272,0.09090909090909091,5.890627121873609,0.65268639188806,11,4,7,0.36363636363636365,0.41416734328852467,0.31307677455134514,0.09018520950430822,0.07962665599747083,0.10294401665835115,382807.9400901081,147631.58227901158
M0011,2024-06-24,175,44143.61351839389,9,4904.84594648821,1,4433.139392231558,0.1111111111111111,0,0.0,0.0,6.207382027071751,0.6806278335969349,9,3,6,0.3333333333333333,0.406837038502084,0.29670463464781033,0.09289818764955554,0.0852385741022906,0.11832156509825954,379433.2108497155,144096.02450333978
M0011,2024-06-25,176,39407.21201576951,8,4925.901501971189,0,0.0,0.0,0,0.0,0.0,6.485762087862868,0.6769288705587739,8,2,6,0.25,0.4204897579573936,0.3152879039751526,0.08155121725645398,0.07217834071246751,0.11049278009853229,373914.1071505503,137813.5083866304
M0011,2024-06-26,177,47009.89859940655,9,5223.322066600728,0,0.0,0.0,0,0.0,0.0,5.933197762646343,0.6639169274402749,9,3,6,0.3333333333333333,0.38863506401768144,0.3114384461916301,0.07944634976605265,0.09098846216756781,0.12949167785706803,370608.7807615659,126127.58474133839
M0011,2024-06-27,178,57899.73200860286,12,4824.977667383572,0,0.0,0.0,0,0.0,0.0,5.980153490680829,0.6543882683235341,12,4,8,0.3333333333333333,0.4212657124104874,0.3140758981723986,0.0775362261823431,0.06208120028755556,0.12504096294721534,385323.2092467623,144316.8426237789
M0011,2024-06-28,179,53203.526579217505,12,4433.627214934792,3,14025.339031326219,0.25,0,0.0,0.0,5.868226610018091,0.658881420233997,12,4,8,0.3333333333333333,0.4094176210511381,0.3253381916334685,0.0874353471659491,0.06553683448861101,0.1122720056608333,389460.4768880764,144087.8181559007
M0012,2024-01-01,0,15085.001568247611,2,7542.500784123806,0,0.0,0.0,0,0.0,0.0,2.4303157074272423,0.8933997255361222,2,1,1,0.5,0.39339010293824533,0.2997825942041621,0.12148558971997203,0.06860061510309584,0.11674109803452459,79994.90057116392,15085.001568247611
M0012,2024-01-02,1,14989.362651984775,2,7494.681325992387,0,0.0,0.0,0,0.0,0.0,2.71047296864938,0.8830409426915659,2,1,1,0.5,0.39578097199582024,0.29110344739197697,0.11846346942251075,0.0781317421317247,0.11652036905796732,82857.3614320748,30074.364220232386
M0012,2024-01-03,2,15036.112240901315,2,7518.0561204506575,0,0.0,0.0,0,0.0,0.0,2.6101888718628468,0.8889701120460725,2,1,1,0.5,0.3734573977953418,0.30572410021876567,0.14241556671602226,0.06894184477230782,0.10946109049756249,86616.72962091932,45110.4764611337
M0012,2024-01-04,3,15145.131095053404,2,7572.565547526702,0,0.0,0.0,0,0.0,0.0,2.3673078611841776,0.8929222199488476,2,1,1,0.5,0.38169271049105113,0.30153259603014637,0.11765589809044653,0.09220230831113485,0.10691648707722118,89498.67139176113,45170.605987939496
M0012,2024-01-05,4,15032.34454684627,2,7516.172273423135,0,0.0,0.0,0,0.0,0.0,2.044292149480158,0.8566998438107631,2,1,1,0.5,0.3968908112225087,0.3006083481614285,0.1263554343485798,0.06525862305245544,0.11088678321502753,92407.99878293478,45213.58788280099
M0012,2024-01-06,5,13948.936196564826,2,6974.468098282413,0,0.0,0.0,0,0.0,0.0,2.721352853403989,0.8841526941062795,2,1,1,0.5,0.4077928981775808,0.2974440709907442,0.11594214769446365,0.08437562259390625,0.0944452605433051,92989.69159545108,44126.4118384645
M0012,2024-01-07,6,14614.744534218373,2,7307.372267109186,0,0.0,0.0,0,0.0,0.0,2.6932907443447403,0.8966792454625201,2,1,1,0.5,0.37747428096561014,0.2980993194010769,0.12316293739016881,0.08104421784895444,0.12021924439418973,94602.10099602054,43596.025277629466
M0012,2024-01-08,7,13173.789920357245,2,6586.894960178623,0,0.0,0.0,0,0.0,0.0,2.503577402892203,0.9091307520103801,2,1,1,0.5,0.4036586894982927,0.29247422854282595,0.11406517787053475,0.06739770919120179,0.12240419489714487,96198.43972609648,41737.470651140444
M0012,2024-01-09,8,11662.9359876355,2,5831.46799381775,0,0.0,0.0,0,0.0,0.0,2.28283289241163,0.870973596209895,2,1,1,0.5,0.4050739342013153,0.2920225657100534,0.11403693693046135,0.07258404445352794,0.11628251870464196,95848.75492174164,39451.47044221112
M0012,2024-01-10,9,17816.26619462131,3,5938.755398207103,0,0.0,0.0,0,0.0,0.0,2.9838188837234187,0.8930866413424885,3,1,2,0.3333333333333333,0.38648558364196595,0.300908797441056,0.12543967427474648,0.06842110886949303,0.11874483577273857,99205.63474023694,42652.99210261405
M0012,2024-01-11,10,14984.676456443527,2,7492.3382282217635,0,0.0,0.0,0,0.0,0.0,2.2423788288852244,0.9021262545968733,2,1,1,0.5,0.3943185315947412,0.28542215081443034,0.1253901442359326,0.09833608941124035,0.09653308394365565,100946.82074779776,44463.878638700335
M0012,2024-01-12,11,12265.00521191435,2,6132.502605957175,0,0.0,0.0,0,0.0,0.0,2.5824556680103887,0.8798073689646887,2,1,1,0.5,0.3829919481310464,0.2994566546132659,0.11313607668224478,0.08232243676316954,0.12209288381027336,99925.10746641476,45065.947862979185
M0012,2024-01-13,12,15489.127228899166,2,7744.563614449583,0,0.0,0.0,0,0.0,0.0,2.8736951150691334,0.8650926057861001,2,1,1,0.5,0.3915240493799963,0.29504582040117083,0.1274665737146033,0.07853860181445886,0.1074249546897706,103898.5137116827,42738.80889725704
M0012,2024-01-14,13,12186.712261310871,2,6093.356130655436,0,0.0,0.0,0,0.0,0.0,2.5612801214184913,0.9036168659694136,2,1,1,0.5,0.3883474027973058,0.28324325244782356,0.130158956822153,0.07906153069241256,0.11918885724030509,103680.16540825546,39940.844702124385
M0012,2024-01-15,14,13928.655413030076,2,6964.327706515038,0,0.0,0.0,0,0.0,0.0,2.6025654603665105,0.887107749811705,2,1,1,0.5,0.4075532170539961,0.30400718922915515,0.1095271072153671,0.07886232510254837,0.10005016139893326,102576.66484384153,41604.49490324011
M0012,2024-01-16,15,11335.455436464285,2,5667.727718232142,1,5253.5776030279285,0.5,0,0.0,0.0,2.819779997327077,0.8922651416033042,2,1,1,0.5,0.40063588507084713,0.3058027792081001,0.10998772084589929,0.07532416811742511,0.10824944675772835,100665.17028568892,32197.245507777305
M0012,2024-01-17,16,9662.780004241798,1,9662.780004241798,0,0.0,0.0,0,0.0,0.0,2.466665667660908,0.8891986768592733,1,0,1,0.0,0.3788983990766808,0.2846649359738505,0.12751573448328582,0.08649112753244385,0.12242980293373903,98314.96233947767,29673.31325070823
M0012,2024-01-18,17,13796.034329299775,2,6898.0171646498875,0,0.0,0.0,0,0.0,0.0,2.503476745726954,0.9133136642563593,2,1,1,0.5,0.40950541428719733,0.28361891184471083,0.11727696875218017,0.07229877536138486,0.11729992975452691,99112.40972445083,29540.69216697793
M0012,2024-01-19,18,10639.688971405061,2,5319.844485702531,0,0.0,0.0,0,0.0,0.0,2.5489235573083033,0.8772618146475627,2,1,1,0.5,0.388434330710059,0.29726110485307533,0.12145519170583259,0.07467373320069651,0.11817563953033675,96752.94028148634,34098.50330494664
M0012,2024-01-20,19,13746.963764517197,2,6873.4818822585985,0,0.0,0.0,0,0.0,0.0,2.3022889844672045,0.8698860652574778,2,1,1,0.5,0.4040948288064482,0.28485956926225864,0.1202128736570985,0.0651768629915176,0.12565586528267708,97788.45625858025,38182.68706522203
M0012,2024-01-21,20,9478.65273404479,1,9478.65273404479,0,0.0,0.0,0,0.0,0.0,2.2114875206965845,0.8626218540141282,1,0,1,0.0,0.3830554888000595,0.29805102347593476,0.1189896620297939,0.07683055763013752,0.12307326806407419,96012.52938105562,33865.30546996705
M0012,2024-01-22,21,12237.770538403987,2,6118.885269201994,0,0.0,0.0,0,0.0,0.0,2.7668505481131525,0.8888316659766733,2,1,1,0.5,0.3870966556481018,0.2798033085610617,0.1373812647335388,0.07992532451396406,0.11579344654333382,96994.36101167492,35463.38703696597
M0012,2024-01-23,22,10650.69954514002,1,10650.69954514002,0,0.0,0.0,0,0.0,0.0,2.5113924506510457,0.9108644169347009,1,0,1,0.0,0.4107095382163941,0.28203449001290215,0.1126643228261036,0.06507472325114609,0.12951692569345394,94570.50392515156,32367.122817588795
M0012,2024-01-24,23,10227.620596287012,1,10227.620596287012,0,0.0,0.0,0,0.0,0.0,2.3420411504477303,0.9085690087524281,1,0,1,0.0,0.4034737198612539,0.28546061747151247,0.10613439181937487,0.09325117047364323,0.11168010037421551,92040.8570021997,33116.09067983102
M0012,2024-01-25,24,11253.634748220435,2,5626.817374110217,0,0.0,0.0,0,0.0,0.0,2.722462520431818,0.895224632092936,2,1,1,0.5,0.38968918504724376,0.30281805134902406,0.11767825422118233,0.07433512266334746,0.11547938671920256,90521.30177486924,32131.954889647466
M0012,2024-01-26,25,10228.314695803343,2,5114.1573479016715,0,0.0,0.0,0,0.0,0.0,2.692039059989561,0.8815585193459761,2,1,1,0.5,0.3899905941336802,0.29883162848610945,0.12748513995757166,0.0689676839260307,0.11472495349660813,90450.45845528702,31709.57004031079
M0012,2024-01-27,26,13154.610837105567,2,6577.3054185527835,0,0.0,0.0,0,0.0,0.0,2.7464576718271156,0.9028687979769893,2,1,1,0.5,0.4021230474112647,0.28818009233550795,0.11150443267072847,0.07551764206632755,0.12267478551617117,89929.35098047265,34636.56028112934
M0012,2024-01-28,27,12952.021124039757,2,6476.010562019878,0,0.0,0.0,0,0.0,0.0,3.2398752572819656,0.8975972375498816,2,1,1,0.5,0.3999795152459952,0.30051470549712084,0.10691963784905183,0.0788226547672291,0.113763486640603,89371.54109608365,36334.94665694867
M0012,2024-01-29,28,10313.79837915546,2,5156.89918957773,0,0.0,0.0,0,0.0,0.0,2.88363856891917,0.8631413476850684,2,1,1,0.5,0.39691605617307435,0.2815179444187824,0.10907624303563403,0.09852612316565709,0.11396363320685204,87839.17774962861,36420.43034030078
M0012,2024-01-30,29,9047.636787668233,1,9047.636787668233,0,0.0,0.0,0,0.0,0.0,2.5388196124454674,0.8996321559557112,1,0,1,0.0,0.38594905915553757,0.3026316686482441,0.11076703860509925,0.09841822428338187,0.10223400930773718,86138.6678333378,32313.456290863447
M0012,2024-01-31,30,9701.972612683843,1,9701.972612683843,0,0.0,0.0,0,0.0,0.0,2.414749407959174,0.8502973082826815,1,0,1,0.0,0.3997140820603456,0.30169321542543126,0.1090708388251205,0.08359297613738267,0.10592888755171985,84373.05292093675,29063.407779507535
M0012,2024-02-01,31,8684.116369867681,1,8684.116369867681,0,0.0,0.0,0,0.0,0.0,2.506633296849252,0.8593383032509996,1,0,1,0.0,0.41732751704199295,0.29790360577737274,0.10017694582988411,0.07429471006724067,0.1102972212835095,83260.90513190505,27433.725770219757
M0012,2024-02-02,32,10787.219980429258,2,5393.609990214629,0,0.0,0.0,0,0.0,0.0,2.849997623296224,0.8826271351180975,2,1,1,0.5,0.4130486169663725,0.29033457893050246,0.1179320535102151,0.07438363477199195,0.10430111582091789,81690.12067405686,29173.30896298078
M0012,2024-02-03,33,10680.780228691634,2,5340.390114345817,0,0.0,0.0,0,0.0,0.0,2.7089502775675243,0.90135916037246,2,1,1,0.5,0.3982884275847842,0.2923908107543023,0.11809527719762158,0.0708358273880862,0.1203896570752056,81150.70726365768,30152.11657898857
M0012,2024-02-04,34,10804.395527692177,2,5402.1977638460885,0,0.0,0.0,0,0.0,0.0,2.553285728362013,0.9407446876873437,2,1,1,0.5,0.39135677749787295,0.3039984804931671,0.11934285365071046,0.08107824968132991,0.10422363867691943,80342.00648285793,32272.39573681307
M0012,2024-02-05,35,8530.821762570884,1,8530.821762570884,0,0.0,0.0,0,0.0,0.0,2.9784091571873907,0.8929671974710042,1,0,1,0.0,0.38207499497603076,0.3205980078253935,0.10266579514674583,0.07499782126900241,0.11966338078282762,80396.18596987093,30015.997518954697
M0012,2024-02-06,36,9301.57663115864,1,9301.57663115864,0,0.0,0.0,1,10071.459664551578,1.0,3.254865717454519,0.8432659298649446,1,0,1,0.0,0.38934372091308017,0.3049230805316976,0.12279742975200124,0.06357957291836067,0.11935619588486049,78533.79147031275,28636.7939214217
M0012,2024-02-07,37,8442.314418357397,1,8442.314418357397,0,0.0,0.0,0,0.0,0.0,2.3842389432732585,0.8905400373047279,1,0,1,0.0,0.3921408474624273,0.29146662553686475,0.13383869219466196,0.06795671990228666,0.11459711490375932,77735.93315416685,26274.71281208692
M0012,2024-02-08,38,9556.426856213651,1,9556.426856213651,0,0.0,0.0,0,0.0,0.0,2.0693132413489743,0.9203280421900533,1,0,1,0.0,0.38844958059922907,0.29428961949612276,0.1211865174497969,0.08633910775504938,0.10973517469980193,77108.10003750591,27300.317905729687
M0012,2024-02-09,39,7759.792442794105,1,7759.792442794105,0,0.0,0.0,0,0.0,0.0,2.4018759077858114,0.9004853174574062,1,0,1,0.0,0.3900277109375225,0.27901833249359265,0.11956149002528489,0.07535414152283253,0.13603832502076746,75179.58051617765,25758.533717365153
M0012,2024-02-10,40,14689.848559622891,2,7344.924279811446,0,0.0,0.0,0,0.0,0.0,2.4087063976982304,0.8767863666164558,2,1,1,0.5,0.3936292525394367,0.2883119330557005,0.11268884763670521,0.0890890950412345,0.1162808717269232,79038.95725129815,32006.067858630646
M0012,2024-02-11,41,10809.190436491439,2,5404.5952182457195,0,0.0,0.0,0,0.0,0.0,2.2115660837140187,0.8484111343905959,2,1,1,0.5,0.38885410085228006,0.2963095475709801,0.11513256857431406,0.08470939947995265,0.11499438352247303,78763.36316705753,33258.83143890843
M0012,2024-02-12,42,9830.836079813971,1,9830.836079813971,0,0.0,0.0,0,0.0,0.0,2.7904045286077475,0.8541576092608653,1,0,1,0.0,0.3807897041354956,0.3122418819071772,0.1173615559643263,0.07269665354090599,0.11691020445209489,79006.40552031873,35329.8750759283
M0012,2024-02-13,43,10000.641186647905,1,10000.641186647905,0,0.0,0.0,0,0.0,0.0,2.121508575858198,0.8538094295540354,1,0,1,0.0,0.3874382470657752,0.2902913297358351,0.11531401342663439,0.0790252811028684,0.12793112866888695,77087.1078604327,30640.667702953317
M0012,2024-02-14,44,9434.506352386652,1,9434.506352386652,0,0.0,0.0,0,0.0,0.0,2.827532440589671,0.8375312024229852,1,0,1,0.0,0.39434903807154215,0.29752460976742134,0.10081184420009133,0.09348198587058772,0.1138325220903574,76310.58785540548,29265.983618848528
M0012,2024-02-15,45,10616.835480713358,2,5308.417740356679,0,0.0,0.0,0,0.0,0.0,2.40917744900627,0.8213635979306795,2,1,1,0.5,0.38046432649565115,0.3045169709868753,0.11984550606149748,0.08896767885066617,0.10620551760530998,76930.58970305519,30051.983019747917
M0012,2024-02-16,46,9995.440650547342,2,4997.720325273671,0,0.0,0.0,0,0.0,0.0,2.1498962249412394,0.8514179707958943,2,1,1,0.5,0.3853890015525104,0.2915129669915318,0.12025955517982867,0.07530318136549083,0.12753529491063828,77267.99958146235,30046.782483647352
M0012,2024-02-17,47,9523.228680576158,1,9523.228680576158,0,0.0,0.0,0,0.0,0.0,2.6141638861268017,0.8197918247602894,1,0,1,0.0,0.40208692887912345,0.2901799573399016,0.10355749470058727,0.08942960317812314,0.11474601590226469,76166.19683208641,30135.504811836858
M0012,2024-02-18,48,8660.036595696285,1,8660.036595696285,0,0.0,0.0,0,0.0,0.0,2.033483671580763,0.7952883773982955,1,0,1,0.0,0.4078224330981951,0.28303882132041913,0.11563788449881858,0.08516484555895655,0.10833601552361065,75974.13370124297,28178.705926819785
M0012,2024-02-19,49,10524.385331863738,2,5262.192665931869,0,0.0,0.0,0,0.0,0.0,2.2792749040890277,0.8283881581103869,2,1,1,0.5,0.4059533084238553,0.30341376274105436,0.12426918303888342,0.0609072648893112,0.10545648090689565,75479.23728433222,28707.65060813618
M0012,2024-02-20,50,10446.344974539634,2,5223.172487269817,0,0.0,0.0,0,0.0,0.0,2.0890207789655637,0.7717676863949997,2,1,1,0.5,0.3731395690695793,0.2839923260229069,0.11528820079473376,0.09298866343878175,0.13459124067399822,76674.41460034435,29630.766902099655
M0012,2024-02-21,51,9992.464863666579,1,9992.464863666579,1,9992.464863666579,1.0,0,0.0,0.0,2.8110549901192035,0.7592762844117769,1,0,1,0.0,0.3690485626211634,0.2911214869028172,0.11692571634186993,0.09120188985218802,0.13170234428196156,76815.42582053732,20970.73030640337
M0012,2024-02-22,52,11183.035294618128,2,5591.517647309064,0,0.0,0.0,0,0.0,0.0,2.580052470271383,0.8051595407150908,2,1,1,0.5,0.39435480720249305,0.29350881649425137,0.11659286860778191,0.07118554845494644,0.12435795924052727,77878.59427412164,21629.380269157762
M0012,2024-02-23,53,10288.618975146373,2,5144.309487573187,0,0.0,0.0,0,0.0,0.0,2.1469092637681353,0.791857560647786,2,1,1,0.5,0.3985531204720611,0.30235503386349954,0.11923261627146176,0.06733432438454058,0.11252490500843705,78075.46303792966,21471.6542697645
M0012,2024-02-24,54,8557.60003499289,1,8557.60003499289,0,0.0,0.0,1,8971.48135430035,1.0,2.235162041078225,0.7811777091156095,1,0,1,0.0,0.4042216039357647,0.3060926550912815,0.10196782635213895,0.07445156922360367,0.11326634539721128,76084.4833916998,30029.254304757393
M0012,2024-02-25,55,11998.600696894062,2,5999.300348447031,0,0.0,0.0,0,0.0,0.0,2.3698849324859803,0.7994109926958136,2,1,1,0.5,0.4065729909190112,0.30224429173196865,0.1016422890799843,0.0736218492170578,0.11591857905197811,76700.87267365908,30844.819707033326
M0012,2024-02-26,56,10390.522373901349,2,5195.2611869506745,0,0.0,0.0,0,0.0,0.0,2.7553564161607267,0.7518812436926054,2,1,1,0.5,0.3992539960765104,0.29730424529749844,0.10852360683228211,0.0746638622305144,0.12025428956319463,77157.21715072061,30946.723105788304
M0012,2024-02-27,57,9675.972507567736,1,9675.972507567736,1,7921.285933531529,1.0,0,0.0,0.0,2.7734562959719566,0.8051560060428715,1,1,0,1.0,0.37819143987389847,0.2815459976428423,0.13338218199247706,0.07952864769281041,0.1273517327979717,75292.16440550137,24143.809644831617
M0012,2024-02-28,58,11264.172094725762,2,5632.086047362881,0,0.0,0.0,0,0.0,0.0,2.902408940250483,0.7849338791871798,2,1,1,0.5,0.41231071357212146,0.29593178945747606,0.12117386383881218,0.060067955184572086,0.11051567794701822,76516.06778580573,23409.381042663317
M0012,2024-02-29,59,12470.402303734261,2,6235.201151867131,0,0.0,0.0,0,0.0,0.0,2.670444023516334,0.7652106392532477,2,1,1,0.5,0.3815518632908442,0.2937889340938958,0.11816051486142064,0.09640424486469154,0.11009444288914774,78124.996180584,25489.26097249623
M0012,2024-03-01,60,9227.376858518764,1,9227.376858518764,1,7608.398628167375,1.0,0,0.0,0.0,2.6581521251415143,0.7960498365917692,1,0,1,0.0,0.3934673763884401,0.28086221689104873,0.11259324875555489,0.08558362595919737,0.12749353200575878,77039.07126882042,25353.552628811412
M0012,2024-03-02,61,10873.854616632954,2,5436.927308316477,0,0.0,0.0,0,0.0,0.0,2.146658641146148,0.7756161795613274,2,1,1,0.5,0.3902736942431753,0.3036882636744402,0.11408131029333075,0.07790503453917622,0.11405169724987756,78390.77639407419,24963.235150718603
M0012,2024-03-03,62,12764.386061555211,2,6382.193030777606,0,0.0,0.0,0,0.0,0.0,2.6441546567141425,0.7925544307093866,2,1,1,0.5,0.4024830334671866,0.2974145027498626,0.11964944500360225,0.0720935961773078,0.10835942260204076,79033.71861989931,25257.218908539555
M0012,2024-03-04,63,11226.120957328221,2,5613.060478664111,1,5231.640670833011,0.5,0,0.0,0.0,1.9969931782029064,0.7702871588144617,2,1,1,0.5,0.4100583865456626,0.29483223560098687,0.11349861884961868,0.07091111973376238,0.11069963926996944,80371.64904438694,29632.720964683376
M0012,2024-03-05,64,8660.087389813214,1,8660.087389813214,1,8260.904450292015,1.0,1,7982.813682277239,1.0,2.901030839072004,0.8075745336346108,1,0,1,0.0,0.40400582207406044,0.27552633162486906,0.1228046559290889,0.0840724056227762,0.11359078474920528,77300.53782646138,19158.04928757162
M0012,2024-03-06,65,10575.266826672494,2,5287.633413336247,0,0.0,0.0,0,0.0,0.0,1.9774480548474114,0.782692478279563,2,1,1,0.5,0.3937635032729707,0.28603258853295976,0.12375557973401892,0.06945159798889926,0.1269967304711514,79145.8821462215,16968.930052688902
M0012,2024-03-07,66,12314.040489094048,2,6157.020244547024,0,0.0,0.0,0,0.0,0.0,2.3130128486120425,0.7832835872444414,2,1,1,0.5,0.36770421754263954,0.30019007164493816,0.13589690286999265,0.09097574131077095,0.10523306663165881,81456.56036730352,23288.49025528774
M0012,2024-03-08,67,8710.34316365229,1,8710.34316365229,0,0.0,0.0,0,0.0,0.0,2.333868916366129,0.790392041813569,1,0,1,0.0,0.3875440373866089,0.29852247841048135,0.11057298331134834,0.07366233868022799,0.1296981622113335,80297.63544559249,31599.65047941883
